sample_id,workload_layers,one_qubit_noise,two_qubit_noise,operator_ratio,dil_vs_split_ideal_ratio,dil_vs_genexp_ideal_ratio,genexp_vs_split_ideal_ratio,split_ideal_factor,dilation_ideal_factor,genexp_ideal_factor,split_noisy_variance,split_noisy_bias_squared,dilation_noisy_variance,dilation_noisy_bias_squared,genexp_noisy_variance,genexp_noisy_bias_squared,split_cx_per_shot,dilation_cx_per_shot,genexp_cx_per_shot
1,2,5e-05,0.001,0.5559035110320129,1.1296381851188797,0.2846333024958122,3.9687491773226364,63.853452566986626,72.13129827134524,253.41833734443816,4.057655919887075,0.008491194492690002,3.8829824274499534,0.011916250010222557,4.129173722740466,0.0670050298870903,16.0,19.0,63.5
1,2,7.500000000000001e-05,0.0015,0.5559035110320129,1.1296381851188797,0.2846333024958122,3.9687491773226364,63.853452566986626,72.13129827134524,253.41833734443816,4.080478610894702,0.01725261536868103,3.9115912593650806,0.023686622755381297,4.141327949789582,0.10597955687359838,16.0,19.0,63.5
1,2,0.0001,0.002,0.5559035110320129,1.1296381851188797,0.2846333024958122,3.9687491773226364,63.853452566986626,72.13129827134524,253.41833734443816,4.098083884239293,0.027736007618885637,3.9333596073191983,0.03728540873868208,4.14362357234735,0.13620588371762027,16.0,19.0,63.5
1,2,0.00015000000000000001,0.003,0.5559035110320129,1.1296381851188797,0.2846333024958122,3.9687491773226364,63.853452566986626,72.13129827134524,253.41833734443816,4.121672404188365,0.05125357897582902,3.962403286773906,0.06622760207298412,4.140420177043399,0.1730667229001371,16.0,19.0,63.5
1,2,0.0002,0.004,0.5559035110320129,1.1296381851188797,0.2846333024958122,3.9687491773226364,63.853452566986626,72.13129827134524,253.41833734443816,4.134689066494171,0.07527897712059585,3.978992857316386,0.0938273937485436,4.136703965086733,0.19015338576318425,16.0,19.0,63.5
1,2,0.00025,0.005,0.5559035110320129,1.1296381851188797,0.2846333024958122,3.9687491773226364,63.853452566986626,72.13129827134524,253.41833734443816,4.141207429081205,0.097772320963293,3.9883789310979787,0.11796078125106625,4.13437394800283,0.19772841907164243,16.0,19.0,63.5
1,3,1.25e-05,0.00025,0.5559035110320129,1.220370601828703,0.36841378881140135,3.31249980020003,83.1015525777602,101.41469173222083,275.27387631014295,3.5327048569976185,0.0016241980925439943,3.7958297645224595,0.0017833923747389037,3.629911935387184,0.014788157033188035,24.0,27.0,79.5
1,3,2.5e-05,0.0005,0.5559035110320129,1.220370601828703,0.36841378881140135,3.31249980020003,83.1015525777602,101.41469173222083,275.27387631014295,3.5947187811002985,0.005998234977869904,3.829161525038109,0.00655327633530717,3.7427919369303586,0.04535757435211431,24.0,27.0,79.5
1,3,5e-05,0.001,0.5559035110320129,1.220370601828703,0.36841378881140135,3.31249980020003,83.1015525777602,101.41469173222083,275.27387631014295,3.698353482180867,0.020508647863349053,3.8805465611431984,0.022196715089955164,3.880576133413179,0.11112563757105427,24.0,27.0,79.5
1,3,7.500000000000001e-05,0.0015,0.5559035110320129,1.220370601828703,0.36841378881140135,3.31249980020003,83.1015525777602,101.41469173222083,275.27387631014295,3.7801757250989154,0.03959125758800203,3.916628022776301,0.042482995414269926,3.9598270707778473,0.1613157603583661,24.0,27.0,79.5
1,3,0.0001,0.002,0.5559035110320129,1.220370601828703,0.36841378881140135,3.31249980020003,83.1015525777602,101.41469173222083,275.27387631014295,3.845212562231994,0.06061850210127032,3.9419211225531527,0.06453765144125699,4.010760301498957,0.19408135635638704,24.0,27.0,79.5
1,3,0.00015000000000000001,0.003,0.5559035110320129,1.220370601828703,0.36841378881140135,3.31249980020003,83.1015525777602,101.41469173222083,275.27387631014295,3.9391509793577413,0.10234473699915869,3.971984343085855,0.10748931466862811,4.070187391851114,0.22626337044454298,24.0,27.0,79.5
1,3,0.0002,0.004,0.5559035110320129,1.220370601828703,0.36841378881140135,3.31249980020003,83.1015525777602,101.41469173222083,275.27387631014295,4.000722969314239,0.1386654392163295,3.986600342706545,0.14402698752955742,4.100346462338387,0.23763136322662384,24.0,27.0,79.5
1,3,0.00025,0.005,0.5559035110320129,1.220370601828703,0.36841378881140135,3.31249980020003,83.1015525777602,101.41469173222083,275.27387631014295,4.041917661491276,0.16770604123777502,3.9936497065145167,0.1726384090684416,4.115884907957792,0.24162929681540724,24.0,27.0,79.5
