sample_id,workload_layers,one_qubit_noise,two_qubit_noise,operator_ratio,dil_vs_split_ideal_ratio,dil_vs_split_noisy_ratio,dil_vs_genexp_ideal_ratio,dil_vs_genexp_noisy_ratio,genexp_vs_split_ideal_ratio,genexp_vs_split_noisy_ratio,split_ideal_factor,dilation_ideal_factor,genexp_ideal_factor,split_noisy_factor,dilation_noisy_factor,genexp_noisy_factor,split_cx_per_shot,dilation_cx_per_shot,genexp_cx_per_shot
7,4,0.0002,0.004,0.510733925172023,0.7134411751416244,0.8597816889695483,0.217429668428221,0.2684234058026174,3.281250347751642,3.203080172530784,188.7507421100519,134.66255125984912,619.3384381869884,159.3383545049149,136.99619955386436,510.37352403837394,32.0,34.0,105.0
7,4,0.00025,0.005,0.510733925172023,0.7134411751416244,0.8711100005110985,0.217429668428221,0.26971322008594517,3.281250347751642,3.229763821860552,188.7507421100519,134.66255125984912,619.3384381869884,157.4295411487433,137.1384476705438,508.4602364943183,32.0,34.0,105.0
8,1,1.25e-05,0.00025,0.7021318306866297,1.1994300013746506,1.2045441272659239,0.20200928942652005,0.19976710525763544,5.937499234711866,6.029742112508707,33.7035681691725,40.4250708154812,200.1149102115209,33.81500185298903,40.73166189550427,203.8957407075279,8.0,11.0,47.5
8,1,2.5e-05,0.0005,0.7021318306866297,1.1994300013746506,1.2093880408600972,0.20200928942652005,0.1981933734901594,5.937499234711866,6.102060929499972,33.7035681691725,40.4250708154812,200.1149102115209,33.92314820932263,41.02624975267941,207.00111729374458,8.0,11.0,47.5
8,1,5e-05,0.001,0.7021318306866297,1.1994300013746506,1.2183195094031891,0.20200928942652005,0.19648685244858138,5.937499234711866,6.200514152579299,33.7035681691725,40.4250708154812,200.1149102115209,34.12989107053102,41.58111214503364,211.62287260881743,8.0,11.0,47.5
8,1,7.500000000000001e-05,0.0015,0.7021318306866297,1.1994300013746506,1.2263243543966245,0.20200928942652005,0.1960655151419932,5.937499234711866,6.254666219648592,33.7035681691725,40.4250708154812,200.1149102115209,34.32443978635488,42.09289646102746,214.687914040076,8.0,11.0,47.5
8,1,0.0001,0.002,0.7021318306866297,1.1994300013746506,1.2334928551980069,0.20200928942652005,0.19643044949390048,5.937499234711866,6.279539951041597,33.7035681691725,40.4250708154812,200.1149102115209,34.507412307954866,42.56464653323409,216.6906741948671,8.0,11.0,47.5
8,1,0.00015000000000000001,0.003,0.7021318306866297,1.1994300013746506,1.245638694513128,0.20200928942652005,0.19837077869980663,5.937499234711866,6.279345691323549,33.7035681691725,40.4250708154812,200.1149102115209,34.8409570504098,43.399244255860424,218.7784135360796,8.0,11.0,47.5
8,1,0.0002,0.004,0.7021318306866297,1.1994300013746506,1.255318135044597,0.20200928942652005,0.20089696320111083,5.937499234711866,6.248567001920993,33.7035681691725,40.4250708154812,200.1149102115209,35.13494613378495,44.1055350555553,219.5430650258402,8.0,11.0,47.5
8,1,0.00025,0.005,0.7021318306866297,1.1994300013746506,1.2629907176728958,0.20200928942652005,0.20341445502577926,5.937499234711866,6.208952640621502,33.7035681691725,40.4250708154812,200.1149102115209,35.39342717809086,44.70156999256035,219.75611313805206,8.0,11.0,47.5
8,2,1.25e-05,0.00025,0.7021318306866297,1.1827528942075716,1.1801870682155062,0.298016445663133,0.2892162430307487,3.968750421057342,4.080638956678625,59.140384896340535,69.94846140069652,234.71342745884476,59.98978288136222,70.79916598163963,244.79664502837915,16.0,19.0,63.5
8,2,2.5e-05,0.0005,0.7021318306866297,1.1827528942075716,1.1776507961706306,0.298016445663133,0.28288878760464703,3.968750421057342,4.1629461745103296,59.140384896340535,69.94846140069652,234.71342745884476,60.79303030324146,71.59296053823758,253.0781129377696,16.0,19.0,63.5
8,2,5e-05,0.001,0.7021318306866297,1.1827528942075716,1.1726938806166107,0.298016445663133,0.2750486182098984,3.968750421057342,4.263587609524693,59.140384896340535,69.94846140069652,234.71342745884476,62.27032061692895,73.02402393150695,265.4949674234683,16.0,19.0,63.5
8,2,7.500000000000001e-05,0.0015,0.7021318306866297,1.1827528942075716,1.1679244044668804,0.298016445663133,0.2711145664197079,3.968750421057342,4.307862981654908,59.140384896340535,69.94846140069652,234.71342745884476,63.58978720419071,74.26806435063008,273.9360903082461,16.0,19.0,63.5
8,2,0.0001,0.002,0.7021318306866297,1.1827528942075716,1.1633710081058048,0.298016445663133,0.2693818811838274,3.968750421057342,4.318668364008919,59.140384896340535,69.94846140069652,234.71342745884476,64.76726668443239,75.34836033492562,279.70834565338697,16.0,19.0,63.5
8,2,0.00015000000000000001,0.003,0.7021318306866297,1.1827528942075716,1.1549757376367287,0.298016445663133,0.26916476368289116,3.968750421057342,4.290961869724637,59.140384896340535,69.94846140069652,234.71342745884476,66.75241601881014,77.09742093035902,286.43207184871034,16.0,19.0,63.5
